0.000000	-1.368265E-13	-4.778562E-14	6.504107E-14	7.697661E-14	-5.267571E-14
0.005000	-2.435394E-12	-8.478738E-13	1.138752E-12	1.276619E-12	-8.734758E-13
0.010000	-2.154395E-11	-7.610132E-12	9.870090E-12	1.053286E-11	-7.326050E-12
0.015000	-1.272126E-10	-4.607141E-11	5.688481E-11	5.810434E-11	-4.150861E-11
0.020000	-5.678473E-10	-2.117032E-10	2.470223E-10	2.430320E-10	-1.788479E-10
0.025000	-2.055635E-9	-7.884783E-10	8.678637E-10	8.281999E-10	-6.254960E-10
0.030000	-6.315614E-9	-2.484138E-9	2.584338E-9	2.410143E-9	-1.852077E-9
0.035000	-1.699888E-8	-6.825504E-9	6.739681E-9	6.189592E-9	-4.784970E-9
0.040000	-4.102471E-8	-1.673531E-8	1.576608E-8	1.436542E-8	-1.103623E-8
0.045000	-9.034651E-8	-3.727244E-8	3.368244E-8	3.066376E-8	-2.313304E-8
0.050000	-1.840362E-7	-7.646611E-8	6.662437E-8	6.099222E-8	-4.469085E-8
0.055000	-3.504614E-7	-1.461207E-7	1.233182E-7	1.141743E-7	-8.046354E-8
0.060000	-6.292010E-7	-2.624208E-7	2.153821E-7	2.026730E-7	-1.362063E-7
0.065000	-1.072224E-6	-4.461318E-7	3.573163E-7	3.431616E-7	-2.183043E-7
0.070000	-1.743765E-6	-7.221763E-7	5.660374E-7	5.567540E-7	-3.331558E-7
0.075000	-2.718292E-6	-1.118375E-6	8.598214E-7	8.686718E-7	-4.863359E-7
0.080000	-4.075969E-6	-1.663178E-6	1.256551E-6	1.307113E-6	-6.816001E-7
0.085000	-5.895170E-6	-2.382281E-6	1.771224E-6	1.901099E-6	-9.197995E-7
0.090000	-8.241769E-6	-3.294133E-6	2.412739E-6	2.677137E-6	-1.197783E-6
0.095000	-1.115527E-5	-4.404457E-6	3.180095E-6	3.654634E-6	-1.507362E-6
0.100000	-1.463221E-5	-5.700077E-6	4.058201E-6	4.840140E-6	-1.834399E-6
0.105000	-1.860775E-5	-7.142488E-6	5.013624E-6	6.220660E-6	-2.158091E-6
0.110000	-2.293673E-5	-8.661733E-6	5.990693E-6	7.756468E-6	-2.450497E-6
0.115000	-2.737599E-5	-1.015130E-5	6.908466E-6	9.374023E-6	-2.676379E-6
0.120000	-3.157005E-5	-1.146475E-5	7.659098E-6	1.095975E-5	-2.793447E-6
0.125000	-3.504256E-5	-1.241492E-5	8.108173E-6	1.235555E-5	-2.753121E-6
0.130000	-3.719576E-5	-1.277635E-5	8.097490E-6	1.335703E-5	-2.501925E-6
0.135000	-3.732047E-5	-1.229167E-5	7.450723E-6	1.371535E-5	-1.983651E-6
0.140000	-3.461837E-5	-1.068237E-5	5.982187E-6	1.314354E-5	-1.142362E-6
0.145000	-2.823799E-5	-7.664142E-6	3.508776E-6	1.132800E-5	7.369910E-8
0.150000	-1.732506E-5	-2.966804E-6	-1.351568E-7	7.945517E-6	1.707342E-6
0.155000	-1.086696E-6	3.641749E-6	-5.080456E-6	2.685805E-6	3.786915E-6
0.160000	2.113204E-5	1.232835E-5	-1.140413E-5	-4.720812E-6	6.320264E-6
0.165000	4.976202E-5	2.316540E-5	-1.910967E-5	-1.447156E-5	9.288493E-6
0.170000	8.491845E-5	3.610129E-5	-2.810798E-5	-2.665663E-5	1.263993E-5
0.175000	0.000126	5.093247E-5	-3.820040E-5	-4.122371E-5	1.628481E-5
0.180000	0.000173	6.727917E-5	-4.906533E-5	-5.794407E-5	2.009117E-5
0.185000	0.000224	8.456730E-5	-6.024999E-5	-7.638282E-5	2.388262E-5
0.190000	0.000277	0.000102	-7.116887E-5	-9.587615E-5	2.743834E-5
0.195000	0.000330	0.000119	-8.111006E-5	-0.000116	3.049599E-5
0.200000	0.000379	0.000133	-8.925053E-5	-0.000134	3.275776E-5
0.205000	0.000420	0.000145	-9.468090E-5	-0.000150	3.389984E-5
0.210000	0.000449	0.000151	-9.643994E-5	-0.000163	3.358541E-5
0.215000	0.000462	0.000151	-9.355828E-5	-0.000169	3.148083E-5
0.220000	0.000454	0.000144	-8.511051E-5	-0.000169	2.727485E-5
0.225000	0.000419	0.000127	-7.027400E-5	-0.000159	2.070015E-5
0.230000	0.000355	9.975227E-5	-4.839238E-5	-0.000138	1.155632E-5
0.235000	0.000256	6.106907E-5	-1.904102E-5	-0.000105	-2.665811E-7
0.240000	0.000122	1.041413E-5	1.790863E-5	-5.860181E-5	-1.476508E-5
0.245000	-5.084696E-5	-5.227666E-5	6.222933E-5	1.646546E-6	-3.180139E-5
0.250000	-0.000260	-0.000126	0.000113	7.574371E-5	-5.108575E-5
0.255000	-0.000505	-0.000211	0.000170	0.000163	-7.216353E-5
0.260000	-0.000779	-0.000304	0.000231	0.000262	-9.440843E-5
0.265000	-0.001075	-0.000403	0.000294	0.000369	-0.000117
0.270000	-0.001386	-0.000504	0.000356	0.000483	-0.000139
0.275000	-0.001697	-0.000603	0.000415	0.000598	-0.000159
0.280000	-0.001996	-0.000695	0.000468	0.000709	-0.000177
0.285000	-0.002265	-0.000775	0.000511	0.000810	-0.000190
0.290000	-0.002488	-0.000837	0.000539	0.000896	-0.000198
0.295000	-0.002646	-0.000876	0.000551	0.000959	-0.000198
0.300000	-0.002719	-0.000885	0.000542	0.000992	-0.000191
0.305000	-0.002691	-0.000859	0.000509	0.000988	-0.000175
0.310000	-0.002544	-0.000792	0.000449	0.000942	-0.000148
0.315000	-0.002265	-0.000682	0.000361	0.000848	-0.000112
0.320000	-0.001843	-0.000525	0.000244	0.000703	-6.398061E-5
0.325000	-0.001272	-0.000320	9.735060E-5	0.000502	-5.952429E-6
0.330000	-0.000552	-6.767516E-5	-7.693713E-5	0.000248	6.180186E-5
0.335000	0.000311	0.000229	-0.000276	-5.999048E-5	0.000138
0.340000	0.001305	0.000565	-0.000497	-0.000416	0.000221
0.345000	0.002408	0.000933	-0.000733	-0.000813	0.000308
0.350000	0.003594	0.001324	-0.000978	-0.001242	0.000397
0.355000	0.004827	0.001725	-0.001224	-0.001689	0.000485
0.360000	0.006066	0.002122	-0.001460	-0.002140	0.000567
0.365000	0.007262	0.002500	-0.001678	-0.002578	0.000640
0.370000	0.008363	0.002841	-0.001866	-0.002983	0.000700
0.375000	0.009313	0.003127	-0.002012	-0.003336	0.000742
0.380000	0.010053	0.003339	-0.002107	-0.003614	0.000763
0.385000	0.010527	0.003460	-0.002139	-0.003798	0.000760
0.390000	0.010681	0.003472	-0.002099	-0.003867	0.000728
0.395000	0.010466	0.003362	-0.001980	-0.003805	0.000667
0.400000	0.009841	0.003116	-0.001774	-0.003596	0.000573
0.405000	0.008778	0.002726	-0.001480	-0.003228	0.000447
0.410000	0.007258	0.002189	-0.001095	-0.002696	0.000290
0.415000	0.005280	0.001504	-0.000624	-0.001998	0.000103
0.420000	0.002859	0.000679	-7.121876E-5	-0.001140	-0.000111
0.425000	2.811158E-5	-0.000275	0.000553	-0.000132	-0.000346
