0.000000	-0.193509	-0.163343	-0.110376	-0.073480	-0.008951
0.005000	-0.190848	-0.161135	-0.108730	-0.072188	-0.008609
0.010000	-0.187440	-0.158267	-0.106639	-0.070588	-0.008242
0.015000	-0.183298	-0.154752	-0.104113	-0.068688	-0.007852
0.020000	-0.178443	-0.150603	-0.101163	-0.066498	-0.007442
0.025000	-0.172894	-0.145837	-0.097802	-0.064028	-0.007014
0.030000	-0.166675	-0.140474	-0.094046	-0.061288	-0.006571
0.035000	-0.159811	-0.134534	-0.089909	-0.058292	-0.006115
0.040000	-0.152331	-0.128043	-0.085412	-0.055052	-0.005651
0.045000	-0.144264	-0.121026	-0.080572	-0.051584	-0.005179
0.050000	-0.135643	-0.113512	-0.075410	-0.047902	-0.004703
0.055000	-0.126502	-0.105531	-0.069949	-0.044023	-0.004225
0.060000	-0.116876	-0.097117	-0.064210	-0.039964	-0.003749
0.065000	-0.106802	-0.088303	-0.058219	-0.035743	-0.003275
0.070000	-0.096321	-0.079126	-0.052001	-0.031378	-0.002807
0.075000	-0.085474	-0.069624	-0.045581	-0.026888	-0.002347
0.080000	-0.074301	-0.059837	-0.038986	-0.022291	-0.001896
0.085000	-0.062848	-0.049805	-0.032244	-0.017609	-0.001457
0.090000	-0.051158	-0.039569	-0.025382	-0.012860	-0.001031
0.095000	-0.039277	-0.029173	-0.018429	-0.008065	-0.000620
0.100000	-0.027253	-0.018660	-0.011413	-0.003244	-0.000225
0.105000	-0.015133	-0.008074	-0.004364	0.001582	0.000152
0.110000	-0.002965	0.002539	0.002691	0.006395	0.000509
0.115000	0.009202	0.013137	0.009721	0.011173	0.000846
0.120000	0.021319	0.023672	0.016699	0.015897	0.001162
0.125000	0.033336	0.034102	0.023595	0.020547	0.001456
0.130000	0.045205	0.044381	0.030382	0.025105	0.001726
0.135000	0.056876	0.054466	0.037032	0.029552	0.001973
0.140000	0.068301	0.064314	0.043517	0.033870	0.002195
0.145000	0.079432	0.073883	0.049810	0.038041	0.002391
0.150000	0.090221	0.083131	0.055887	0.042049	0.002562
0.155000	0.100622	0.092020	0.061722	0.045877	0.002707
0.160000	0.110591	0.100510	0.067291	0.049511	0.002826
0.165000	0.120084	0.108565	0.072571	0.052935	0.002918
0.170000	0.129059	0.116150	0.077540	0.056136	0.002984
0.175000	0.137476	0.123232	0.082177	0.059102	0.003024
0.180000	0.145299	0.129781	0.086464	0.061820	0.003037
0.185000	0.152491	0.135767	0.090382	0.064281	0.003024
0.190000	0.159020	0.141165	0.093914	0.066473	0.002986
0.195000	0.164856	0.145950	0.097046	0.068390	0.002923
0.200000	0.169971	0.150102	0.099764	0.070022	0.002836
0.205000	0.174343	0.153601	0.102056	0.071363	0.002726
0.210000	0.177949	0.156433	0.103912	0.072409	0.002593
0.215000	0.180773	0.158584	0.105325	0.073154	0.002439
0.220000	0.182801	0.160045	0.106286	0.073596	0.002265
0.225000	0.184022	0.160808	0.106793	0.073732	0.002071
0.230000	0.184430	0.160871	0.106842	0.073562	0.001861
0.235000	0.184022	0.160232	0.106432	0.073087	0.001634
0.240000	0.182798	0.158894	0.105565	0.072307	0.001392
0.245000	0.180764	0.156863	0.104242	0.071226	0.001138
0.250000	0.177926	0.154147	0.102471	0.069847	0.000871
0.255000	0.174297	0.150759	0.100256	0.068176	0.000595
0.260000	0.169893	0.146713	0.097608	0.066219	0.000310
0.265000	0.164733	0.142027	0.094537	0.063984	1.734075E-5
0.270000	0.158838	0.136722	0.091055	0.061478	-0.000280
0.275000	0.152236	0.130822	0.087178	0.058712	-0.000582
0.280000	0.144954	0.124353	0.082921	0.055696	-0.000887
0.285000	0.137026	0.117344	0.078301	0.052443	-0.001193
0.290000	0.128486	0.109826	0.073340	0.048965	-0.001500
0.295000	0.119373	0.101834	0.068058	0.045275	-0.001805
0.300000	0.109725	0.093403	0.062477	0.041389	-0.002108
0.305000	0.099587	0.084570	0.056621	0.037322	-0.002409
0.310000	0.089003	0.075377	0.050517	0.033090	-0.002705
0.315000	0.078020	0.065862	0.044189	0.028710	-0.002996
0.320000	0.066687	0.056070	0.037666	0.024201	-0.003281
0.325000	0.055052	0.046043	0.030976	0.019580	-0.003560
0.330000	0.043168	0.035827	0.024148	0.014867	-0.003832
0.335000	0.031087	0.025466	0.017212	0.010081	-0.004096
0.340000	0.018862	0.015007	0.010197	0.005241	-0.004352
0.345000	0.006546	0.004494	0.003135	0.000369	-0.004600
0.350000	-0.005807	-0.006025	-0.003944	-0.004516	-0.004839
0.355000	-0.018144	-0.016505	-0.011009	-0.009394	-0.005069
0.360000	-0.030410	-0.026900	-0.018029	-0.014243	-0.005290
0.365000	-0.042552	-0.037165	-0.024973	-0.019043	-0.005502
0.370000	-0.054519	-0.047257	-0.031811	-0.023775	-0.005705
0.375000	-0.066257	-0.057131	-0.038514	-0.028416	-0.005899
0.380000	-0.077718	-0.066747	-0.045052	-0.032949	-0.006083
0.385000	-0.088852	-0.076063	-0.051398	-0.037353	-0.006259
0.390000	-0.099611	-0.085040	-0.057522	-0.041609	-0.006425
0.395000	-0.109950	-0.093641	-0.063400	-0.045700	-0.006582
0.400000	-0.119825	-0.101830	-0.069005	-0.049607	-0.006731
0.405000	-0.129194	-0.109573	-0.074314	-0.053313	-0.006870
0.410000	-0.138018	-0.116838	-0.079303	-0.056802	-0.007001
0.415000	-0.146261	-0.123597	-0.083951	-0.060059	-0.007123
0.420000	-0.153888	-0.129821	-0.088239	-0.063070	-0.007236
0.425000	-0.160867	-0.135486	-0.092148	-0.065821	-0.007340
0.430000	-0.167171	-0.140570	-0.095661	-0.068300	-0.007435
0.435000	-0.172773	-0.145052	-0.098764	-0.070496	-0.007521
0.440000	-0.177651	-0.148915	-0.101442	-0.072399	-0.007597
0.445000	-0.181786	-0.152145	-0.103686	-0.074000	-0.007664
0.450000	-0.185162	-0.154729	-0.105486	-0.075293	-0.007720
0.455000	-0.187765	-0.156659	-0.106834	-0.076272	-0.007766
0.460000	-0.189585	-0.157928	-0.107724	-0.076931	-0.007800
0.465000	-0.190616	-0.158531	-0.108153	-0.077268	-0.007823
0.470000	-0.190856	-0.158468	-0.108120	-0.077280	-0.007834
0.475000	-0.190303	-0.157741	-0.107624	-0.076969	-0.007831
0.480000	-0.188961	-0.156353	-0.106667	-0.076334	-0.007816
0.485000	-0.186836	-0.154311	-0.105254	-0.075379	-0.007787
0.490000	-0.183937	-0.151626	-0.103391	-0.074107	-0.007743
0.495000	-0.180278	-0.148308	-0.101086	-0.072525	-0.007684
0.500000	-0.175873	-0.144373	-0.098348	-0.070639	-0.007609
0.505000	-0.170741	-0.139837	-0.095188	-0.068458	-0.007518
0.510000	-0.164903	-0.134720	-0.091621	-0.065992	-0.007410
0.515000	-0.158382	-0.129043	-0.087660	-0.063252	-0.007285
0.520000	-0.151206	-0.122829	-0.083323	-0.060251	-0.007143
0.525000	-0.143402	-0.116106	-0.078627	-0.057002	-0.006983
0.530000	-0.135003	-0.108900	-0.073592	-0.053521	-0.006805
0.535000	-0.126042	-0.101241	-0.068239	-0.049822	-0.006609
0.540000	-0.116555	-0.093160	-0.062590	-0.045925	-0.006396
0.545000	-0.106580	-0.084691	-0.056668	-0.041845	-0.006164
0.550000	-0.096156	-0.075868	-0.050499	-0.037602	-0.005915
0.555000	-0.085325	-0.066726	-0.044106	-0.033217	-0.005649
0.560000	-0.074131	-0.057304	-0.037518	-0.028707	-0.005367
0.565000	-0.062618	-0.047639	-0.030761	-0.024095	-0.005070
0.570000	-0.050832	-0.037771	-0.023863	-0.019402	-0.004757
0.575000	-0.038821	-0.027740	-0.016853	-0.014648	-0.004432
0.580000	-0.026633	-0.017586	-0.009760	-0.009855	-0.004094
0.585000	-0.014318	-0.007352	-0.002613	-0.005045	-0.003745
0.590000	-0.001927	0.002922	0.004558	-0.000240	-0.003388
0.595000	0.010491	0.013192	0.011723	0.004538	-0.003023
0.600000	0.022882	0.023418	0.018852	0.009270	-0.002653
0.605000	0.035197	0.033556	0.025916	0.013933	-0.002281
0.610000	0.047383	0.043566	0.032884	0.018506	-0.001907
0.615000	0.059389	0.053405	0.039728	0.022971	-0.001535
0.620000	0.071164	0.063034	0.046419	0.027307	-0.001168
0.625000	0.082657	0.072411	0.052928	0.031496	-0.000807
0.630000	0.093818	0.081498	0.059229	0.035519	-0.000456
0.635000	0.104600	0.090257	0.065293	0.039360	-0.000117
0.640000	0.114954	0.098650	0.071095	0.043003	0.000207
0.645000	0.124834	0.106642	0.076611	0.046432	0.000513
0.650000	0.134197	0.114199	0.081816	0.049632	0.000798
0.655000	0.143001	0.121288	0.086688	0.052592	0.001061
0.660000	0.151204	0.127878	0.091205	0.055300	0.001298
0.665000	0.158771	0.133941	0.095348	0.057743	0.001507
0.670000	0.165665	0.139450	0.099099	0.059914	0.001687
0.675000	0.171854	0.144381	0.102439	0.061804	0.001834
0.680000	0.177310	0.148710	0.105355	0.063405	0.001949
0.685000	0.182007	0.152419	0.107832	0.064713	0.002028
0.690000	0.185921	0.155489	0.109860	0.065722	0.002071
0.695000	0.189033	0.157907	0.111428	0.066430	0.002078
0.700000	0.191329	0.159659	0.112529	0.066834	0.002048
0.705000	0.192795	0.160738	0.113156	0.066934	0.001981
0.710000	0.193425	0.161136	0.113306	0.066731	0.001878
0.715000	0.193213	0.160851	0.112976	0.066226	0.001738
0.720000	0.192160	0.159881	0.112168	0.065422	0.001564
0.725000	0.190268	0.158230	0.110883	0.064323	0.001356
0.730000	0.187546	0.155902	0.109126	0.062936	0.001116
0.735000	0.184003	0.152908	0.106902	0.061266	0.000847
0.740000	0.179656	0.149258	0.104221	0.059321	0.000551
0.745000	0.174523	0.144966	0.101093	0.057110	0.000232
0.750000	0.168625	0.140052	0.097529	0.054642	-0.000110
0.755000	0.161990	0.134534	0.093545	0.051928	-0.000468
0.760000	0.154645	0.128436	0.089157	0.048980	-0.000841
0.765000	0.146623	0.121785	0.084382	0.045809	-0.001225
0.770000	0.137960	0.114608	0.079240	0.042430	-0.001615
0.775000	0.128693	0.106937	0.073752	0.038857	-0.002009
0.780000	0.118864	0.098805	0.067943	0.035104	-0.002401
0.785000	0.108515	0.090247	0.061835	0.031187	-0.002788
0.790000	0.097693	0.081301	0.055455	0.027122	-0.003167
0.795000	0.086444	0.072006	0.048830	0.022927	-0.003533
0.800000	0.074819	0.062403	0.041988	0.018618	-0.003884
0.805000	0.062868	0.052533	0.034958	0.014213	-0.004214
0.810000	0.050643	0.042440	0.027771	0.009732	-0.004522
0.815000	0.038199	0.032169	0.020458	0.005191	-0.004805
0.820000	0.025588	0.021765	0.013049	0.000610	-0.005059
0.825000	0.012866	0.011273	0.005578	-0.003991	-0.005282
0.830000	8.735065E-5	0.000739	-0.001925	-0.008595	-0.005473
0.835000	-0.012692	-0.009791	-0.009425	-0.013180	-0.005629
0.840000	-0.025417	-0.020271	-0.016892	-0.017729	-0.005750
0.845000	-0.038033	-0.030655	-0.024292	-0.022222	-0.005835
0.850000	-0.050487	-0.040899	-0.031593	-0.026639	-0.005882
0.855000	-0.062725	-0.050959	-0.038764	-0.030964	-0.005893
0.860000	-0.074695	-0.060790	-0.045774	-0.035176	-0.005867
0.865000	-0.086346	-0.070353	-0.052592	-0.039258	-0.005805
0.870000	-0.097630	-0.079604	-0.059189	-0.043193	-0.005708
0.875000	-0.108499	-0.088507	-0.065537	-0.046963	-0.005578
0.880000	-0.118907	-0.097022	-0.071609	-0.050553	-0.005416
0.885000	-0.128812	-0.105115	-0.077377	-0.053946	-0.005224
0.890000	-0.138172	-0.112751	-0.082818	-0.057129	-0.005006
0.895000	-0.146950	-0.119900	-0.087908	-0.060086	-0.004762
0.900000	-0.155108	-0.126531	-0.092626	-0.062806	-0.004497
0.905000	-0.162614	-0.132619	-0.096951	-0.065276	-0.004212
0.910000	-0.169438	-0.138137	-0.100865	-0.067485	-0.003912
0.915000	-0.175552	-0.143065	-0.104353	-0.069423	-0.003600
0.920000	-0.180933	-0.147382	-0.107398	-0.071081	-0.003278
0.925000	-0.185558	-0.151072	-0.109990	-0.072453	-0.002950
0.930000	-0.189411	-0.154120	-0.112116	-0.073531	-0.002619
0.935000	-0.192475	-0.156514	-0.113769	-0.074310	-0.002288
0.940000	-0.194741	-0.158246	-0.114942	-0.074787	-0.001962
0.945000	-0.196199	-0.159310	-0.115630	-0.074959	-0.001641
0.950000	-0.196845	-0.159702	-0.115831	-0.074824	-0.001330
0.955000	-0.196676	-0.159421	-0.115545	-0.074383	-0.001031
0.960000	-0.195695	-0.158470	-0.114774	-0.073635	-0.000746
0.965000	-0.193905	-0.156854	-0.113522	-0.072585	-0.000477
0.970000	-0.191314	-0.154579	-0.111794	-0.071235	-0.000227
0.975000	-0.187933	-0.151657	-0.109599	-0.069590	3.500542E-6
0.980000	-0.183777	-0.148099	-0.106946	-0.067656	0.000213
0.985000	-0.178860	-0.143921	-0.103848	-0.065441	0.000399
0.990000	-0.173204	-0.139141	-0.100319	-0.062952	0.000563
