0.000000	2.279042E-13	2.709668E-14
0.005000	3.714528E-12	4.164617E-13
0.010000	3.038762E-11	3.170602E-12
0.015000	1.675926E-10	1.610054E-11
0.020000	7.055880E-10	6.195625E-11
0.025000	2.431888E-9	1.944051E-10
0.030000	7.177408E-9	5.217806E-10
0.035000	1.871481E-8	1.238483E-9
0.040000	4.410347E-8	2.663082E-9
0.045000	9.555621E-8	5.281833E-9
0.050000	1.928719E-7	9.796620E-9
0.055000	3.664355E-7	1.717686E-8
0.060000	6.607407E-7	2.871501E-8
0.065000	1.138340E-6	4.608436E-8
0.070000	1.884085E-6	7.139591E-8
0.075000	3.009473E-6	1.072493E-7
0.080000	4.656897E-6	1.567721E-7
0.085000	7.003552E-6	2.236419E-7
0.090000	1.026475E-5	3.120886E-7
0.095000	1.469636E-5	4.268730E-7
0.100000	2.059619E-5	5.732434E-7
0.105000	2.830400E-5	7.568683E-7
0.110000	3.820008E-5	9.837462E-7
0.115000	5.070220E-5	1.260093E-6
0.120000	6.626092E-5	1.592211E-6
0.125000	8.535329E-5	1.986344E-6
0.130000	0.000108	2.448531E-6
0.135000	0.000136	2.984454E-6
0.140000	0.000169	3.599300E-6
0.145000	0.000207	4.297634E-6
0.150000	0.000251	5.083288E-6
0.155000	0.000302	5.959266E-6
0.160000	0.000359	6.927679E-6
0.165000	0.000424	7.989692E-6
0.170000	0.000496	9.145492E-6
0.175000	0.000575	1.039427E-5
0.180000	0.000662	1.173423E-5
0.185000	0.000757	1.316258E-5
0.190000	0.000858	1.467557E-5
0.195000	0.000967	1.626850E-5
0.200000	0.001083	1.793577E-5
0.205000	0.001204	1.967092E-5
0.210000	0.001332	2.146667E-5
0.215000	0.001463	2.331497E-5
0.220000	0.001599	2.520703E-5
0.225000	0.001737	2.713332E-5
0.230000	0.001877	2.908368E-5
0.235000	0.002017	3.104725E-5
0.240000	0.002157	3.301254E-5
0.245000	0.002294	3.496746E-5
0.250000	0.002428	3.689932E-5
0.255000	0.002556	3.879491E-5
0.260000	0.002678	4.064056E-5
0.265000	0.002792	4.242226E-5
0.270000	0.002897	4.412573E-5
0.275000	0.002990	4.573666E-5
0.280000	0.003071	4.724081E-5
0.285000	0.003139	4.862421E-5
0.290000	0.003191	4.987342E-5
0.295000	0.003228	5.097568E-5
0.300000	0.003247	5.191914E-5
0.305000	0.003248	5.269305E-5
0.310000	0.003231	5.328794E-5
0.315000	0.003194	5.369579E-5
0.320000	0.003138	5.391011E-5
0.325000	0.003062	5.392608E-5
0.330000	0.002965	5.374061E-5
0.335000	0.002849	5.335239E-5
0.340000	0.002713	5.276190E-5
0.345000	0.002558	5.197142E-5
0.350000	0.002385	5.098497E-5
0.355000	0.002194	4.980828E-5
0.360000	0.001988	4.844869E-5
0.365000	0.001766	4.691508E-5
0.370000	0.001530	4.521771E-5
0.375000	0.001283	4.336817E-5
0.380000	0.001026	4.137917E-5
0.385000	0.000761	3.926439E-5
0.390000	0.000489	3.703837E-5
0.395000	0.000213	3.471631E-5
0.400000	-6.427538E-5	3.231394E-5
0.405000	-0.000341	2.984732E-5
0.410000	-0.000616	2.733274E-5
0.415000	-0.000885	2.478654E-5
0.420000	-0.001148	2.222499E-5
0.425000	-0.001401	1.966419E-5
0.430000	-0.001643	1.711994E-5
0.435000	-0.001871	1.460770E-5
0.440000	-0.002084	1.214247E-5
0.445000	-0.002280	9.738802E-6
0.450000	-0.002457	7.410707E-6
0.455000	-0.002614	5.171685E-6
0.460000	-0.002749	3.034704E-6
0.465000	-0.002862	1.012213E-6
0.470000	-0.002952	-8.838419E-7
0.475000	-0.003019	-2.642011E-6
0.480000	-0.003061	-4.251328E-6
0.485000	-0.003078	-5.701317E-6
0.490000	-0.003072	-6.981991E-6
0.495000	-0.003041	-8.083871E-6
0.500000	-0.002987	-8.998007E-6
0.505000	-0.002910	-9.716017E-6
0.510000	-0.002812	-1.023013E-5
0.515000	-0.002693	-1.053324E-5
0.520000	-0.002554	-1.061898E-5
0.525000	-0.002398	-1.048181E-5
0.530000	-0.002227	-1.011708E-5
0.535000	-0.002041	-9.521121E-6
0.540000	-0.001842	-8.691360E-6
0.545000	-0.001634	-7.626402E-6
0.550000	-0.001417	-6.326124E-6
0.555000	-0.001195	-4.791743E-6
0.560000	-0.000968	-3.025882E-6
0.565000	-0.000740	-1.032606E-6
0.570000	-0.000513	1.182558E-6
0.575000	-0.000289	3.612615E-6
0.580000	-6.936642E-5	6.249117E-6
0.585000	0.000143	9.082205E-6
0.590000	0.000347	1.210066E-5
0.595000	0.000540	1.529197E-5
0.600000	0.000720	1.864245E-5
0.605000	0.000886	2.213733E-5
0.610000	0.001037	2.576086E-5
0.615000	0.001171	2.949647E-5
0.620000	0.001288	3.332689E-5
0.625000	0.001385	3.723430E-5
0.630000	0.001463	4.120046E-5
0.635000	0.001520	4.520687E-5
0.640000	0.001557	4.923486E-5
0.645000	0.001573	5.326578E-5
0.650000	0.001568	5.728105E-5
0.655000	0.001543	6.126229E-5
0.660000	0.001497	6.519138E-5
0.665000	0.001431	6.905057E-5
0.670000	0.001347	7.282258E-5
0.675000	0.001244	7.649063E-5
0.680000	0.001125	8.003857E-5
0.685000	0.000989	8.345101E-5
0.690000	0.000839	8.671339E-5
0.695000	0.000677	8.981210E-5
0.700000	0.000503	9.273468E-5
0.705000	0.000319	9.546984E-5
0.710000	0.000127	9.800767E-5
0.715000	-7.038471E-5	0.000100
0.720000	-0.000272	0.000102
0.725000	-0.000476	0.000104
0.730000	-0.000681	0.000106
0.735000	-0.000883	0.000107
0.740000	-0.001083	0.000109
0.745000	-0.001277	0.000110
0.750000	-0.001465	0.000111
0.755000	-0.001644	0.000111
0.760000	-0.001813	0.000111
0.765000	-0.001971	0.000112
0.770000	-0.002117	0.000112
0.775000	-0.002249	0.000111
0.780000	-0.002366	0.000111
0.785000	-0.002469	0.000110
0.790000	-0.002555	0.000109
0.795000	-0.002625	0.000109
0.800000	-0.002679	0.000108
0.805000	-0.002716	0.000106
0.810000	-0.002736	0.000105
0.815000	-0.002740	0.000104
0.820000	-0.002727	0.000102
0.825000	-0.002699	0.000101
0.830000	-0.002656	9.903213E-5
0.835000	-0.002599	9.734735E-5
0.840000	-0.002528	9.561205E-5
0.845000	-0.002443	9.383383E-5
0.850000	-0.002347	9.201920E-5
0.855000	-0.002239	9.017355E-5
0.860000	-0.002121	8.830114E-5
0.865000	-0.001993	8.640515E-5
0.870000	-0.001857	8.448775E-5
0.875000	-0.001713	8.255023E-5
0.880000	-0.001562	8.059308E-5
0.885000	-0.001406	7.861615E-5
0.890000	-0.001243	7.661877E-5
0.895000	-0.001077	7.459986E-5
0.900000	-0.000906	7.255811E-5
0.905000	-0.000732	7.049204E-5
0.910000	-0.000555	6.840017E-5
0.915000	-0.000376	6.628109E-5
0.920000	-0.000196	6.413361E-5
0.925000	-1.423265E-5	6.195681E-5
0.930000	0.000168	5.975015E-5
0.935000	0.000351	5.751353E-5
0.940000	0.000534	5.524736E-5
0.945000	0.000717	5.295263E-5
0.950000	0.000900	5.063096E-5
0.955000	0.001081	4.828461E-5
0.960000	0.001262	4.591660E-5
0.965000	0.001441	4.353067E-5
0.970000	0.001619	4.113137E-5
0.975000	0.001794	3.872404E-5
0.980000	0.001967	3.631482E-5
0.985000	0.002138	3.391062E-5
0.990000	0.002306	3.151908E-5
0.995000	0.002470	2.914846E-5
1.000000	0.002630	2.680754E-5
1.005000	0.002786	2.450549E-5
1.010000	0.002936	2.225168E-5
1.015000	0.003082	2.005556E-5
1.020000	0.003221	1.792640E-5
1.025000	0.003353	1.587320E-5
1.030000	0.003479	1.390445E-5
1.035000	0.003596	1.202803E-5
1.040000	0.003705	1.025102E-5
1.045000	0.003804	8.579568E-6
1.050000	0.003894	7.018833E-6
1.055000	0.003973	5.572850E-6
1.060000	0.004042	4.244472E-6
1.065000	0.004098	3.035320E-6
1.070000	0.004143	1.945753E-6
1.075000	0.004174	9.748493E-7
1.080000	0.004193	1.204183E-7
1.085000	0.004197	-6.209818E-7
1.090000	0.004188	-1.254005E-6
1.095000	0.004164	-1.784471E-6
1.100000	0.004126	-2.219294E-6
1.105000	0.004073	-2.566415E-6
1.110000	0.004004	-2.834711E-6
1.115000	0.003921	-3.033900E-6
1.120000	0.003822	-3.174448E-6
1.125000	0.003709	-3.267477E-6
1.130000	0.003581	-3.324675E-6
1.135000	0.003438	-3.358216E-6
1.140000	0.003281	-3.380688E-6
1.145000	0.003110	-3.405027E-6
1.150000	0.002925	-3.444449E-6
1.155000	0.002729	-3.512391E-6
1.160000	0.002520	-3.622434E-6
1.165000	0.002300	-3.788219E-6
1.170000	0.002070	-4.023341E-6
1.175000	0.001830	-4.341218E-6
1.180000	0.001583	-4.754940E-6
1.185000	0.001329	-5.277083E-6
1.190000	0.001069	-5.919509E-6
1.195000	0.000805	-6.693153E-6
1.200000	0.000539	-7.607800E-6
1.205000	0.000271	-8.671875E-6
1.210000	4.223940E-6	-9.892250E-6
1.215000	-0.000261	-1.127408E-5
1.220000	-0.000521	-1.282071E-5
1.225000	-0.000776	-1.453358E-5
1.230000	-0.001024	-1.641223E-5
1.235000	-0.001262	-1.845434E-5
1.240000	-0.001489	-2.065584E-5
1.245000	-0.001704	-2.301104E-5
1.250000	-0.001903	-2.551278E-5
1.255000	-0.002087	-2.815266E-5
1.260000	-0.002253	-3.092121E-5
1.265000	-0.002399	-3.380812E-5
1.270000	-0.002525	-3.680238E-5
1.275000	-0.002629	-3.989244E-5
1.280000	-0.002710	-4.306634E-5
1.285000	-0.002767	-4.631172E-5
1.290000	-0.002799	-4.961588E-5
1.295000	-0.002806	-5.296577E-5
1.300000	-0.002788	-5.634797E-5
1.305000	-0.002744	-5.974859E-5
1.310000	-0.002675	-6.315327E-5
1.315000	-0.002581	-6.654710E-5
1.320000	-0.002462	-6.991455E-5
1.325000	-0.002319	-7.323952E-5
1.330000	-0.002154	-7.650526E-5
1.335000	-0.001967	-7.969446E-5
1.340000	-0.001761	-8.278926E-5
1.345000	-0.001536	-8.577135E-5
1.350000	-0.001295	-8.862202E-5
1.355000	-0.001041	-9.132228E-5
1.360000	-0.000775	-9.385292E-5
1.365000	-0.000499	-9.619467E-5
1.370000	-0.000217	-9.832833E-5
1.375000	6.898211E-5	-0.000100
1.380000	0.000356	-0.000102
1.385000	0.000642	-0.000103
1.390000	0.000923	-0.000104
1.395000	0.001196	-0.000105
1.400000	0.001460	-0.000106
1.405000	0.001711	-0.000106
1.410000	0.001947	-0.000106
1.415000	0.002166	-0.000105
1.420000	0.002364	-0.000104
1.425000	0.002540	-0.000103
1.430000	0.002693	-0.000102
1.435000	0.002821	-9.978353E-5
1.440000	0.002922	-9.753043E-5
1.445000	0.002996	-9.493740E-5
1.450000	0.003042	-9.201560E-5
1.455000	0.003059	-8.877931E-5
1.460000	0.003047	-8.524586E-5
1.465000	0.003007	-8.143557E-5
1.470000	0.002940	-7.737163E-5
1.475000	0.002845	-7.308000E-5
1.480000	0.002724	-6.858918E-5
1.485000	0.002578	-6.393004E-5
1.490000	0.002409	-5.913561E-5
1.495000	0.002219	-5.424077E-5
1.500000	0.002010	-4.928200E-5
1.505000	0.001783	-4.429701E-5
1.510000	0.001541	-3.932444E-5
1.515000	0.001287	-3.440344E-5
1.520000	0.001022	-2.957335E-5
1.525000	0.000750	-2.487325E-5
1.530000	0.000472	-2.034167E-5
1.535000	0.000192	-1.601615E-5
1.540000	-8.832351E-5	-1.193300E-5
1.545000	-0.000367	-8.126920E-6
1.550000	-0.000641	-4.630753E-6
1.555000	-0.000910	-1.475230E-6
1.560000	-0.001169	1.311273E-6
1.565000	-0.001419	3.702947E-6
1.570000	-0.001658	5.676754E-6
